=========================================================
             VOLCADO DE CACHÉ DE TIA PORTAL              
=========================================================
Fecha de volcado: 10/03/2026 15:40:41
PLC: PLC_C9_ED11
Total Bloques: 651
=========================================================

[Nombre] _borrar                             | [Num] 4     | [Tipo API] GlobalDB     | [Ruta] Root
[Nombre] FC1101_CIP_ZONA6_AUXILIARES         | [Num] 1101  | [Tipo API] FC           | [Ruta] 1100_CIP_Zona6\1100_Proceso
[Nombre] FC1102_CIP_ZONA6_TRANSICIONES       | [Num] 1102  | [Tipo API] FC           | [Ruta] 1100_CIP_Zona6\1100_Proceso
[Nombre] FC1103_CIP_ZONA6_ORDENES            | [Num] 1103  | [Tipo API] FC           | [Ruta] 1100_CIP_Zona6\1100_Proceso
[Nombre] FC12_ZC_INFORME_REGISTRO            | [Num] 12    | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC1400_PROD_Z1                      | [Num] 1400  | [Tipo API] FC           | [Ruta] 1400_Produccion_Z1\1400 Proceso
[Nombre] FC1401_PROD_Z1_AUXILIARES           | [Num] 1401  | [Tipo API] FC           | [Ruta] 1400_Produccion_Z1\1400 Proceso
[Nombre] FC1402_PROD_Z1_TRANSICIONES         | [Num] 1402  | [Tipo API] FC           | [Ruta] 1400_Produccion_Z1\1400 Proceso
[Nombre] FC1403_PROD_Z1_ORDENES              | [Num] 1403  | [Tipo API] FC           | [Ruta] 1400_Produccion_Z1\1400 Proceso
[Nombre] FC1410_PROD_Z2                      | [Num] 1410  | [Tipo API] FC           | [Ruta] 1410_Produccion_Z2\1410 Proceso
[Nombre] FC1411_PROD_Z2_AUXILIARES           | [Num] 1411  | [Tipo API] FC           | [Ruta] 1410_Produccion_Z2\1410 Proceso
[Nombre] FC1412_PROD_Z2_TRANSICIONES         | [Num] 1412  | [Tipo API] FC           | [Ruta] 1410_Produccion_Z2\1410 Proceso
[Nombre] FC1413_PROD_Z2_ORDENES              | [Num] 1413  | [Tipo API] FC           | [Ruta] 1410_Produccion_Z2\1410 Proceso
[Nombre] FC1420_PROD_PECT_Z2                 | [Num] 1420  | [Tipo API] FC           | [Ruta] 1420_Produccion_Pectina_Z2\1420 Proceso
[Nombre] FC1421_PROD_PECT_Z2_AUXILIARES      | [Num] 1421  | [Tipo API] FC           | [Ruta] 1420_Produccion_Pectina_Z2\1420 Proceso
[Nombre] FC1422_PROD_PECT_Z2_TRANSICIONES    | [Num] 1422  | [Tipo API] FC           | [Ruta] 1420_Produccion_Pectina_Z2\1420 Proceso
[Nombre] FC1423_PROD_PECT_Z2_ORDENES         | [Num] 1423  | [Tipo API] FC           | [Ruta] 1420_Produccion_Pectina_Z2\1420 Proceso
[Nombre] FC15_SINCRONIZAR_FECHA_SCADA        | [Num] 15    | [Tipo API] FC           | [Ruta] 15_Scada
[Nombre] FC15001_ZC_INT_TO_STRING            | [Num] 15001 | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC15003_ZC_REAL_TO_STRING           | [Num] 15003 | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC15005_ZC_DTL_TO_ZC_FECHA          | [Num] 15005 | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC15006_ZC_DTL_TO_STRING            | [Num] 15006 | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC15025_ZC_CONTADOR_TIEMPO          | [Num] 15025 | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC15026_ZC_PULSADOR                 | [Num] 15026 | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC15027_ZC_CONTADOR_MINUTOS         | [Num] 15027 | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC1510_AIRE_ESTERIL_PWG             | [Num] 1510  | [Tipo API] FC           | [Ruta] 1510_AireEsteril_&_PWG\1510_Proceso
[Nombre] FC1513_AIRE_ESTERIL_ORDENES         | [Num] 1513  | [Tipo API] FC           | [Ruta] 1510_AireEsteril_&_PWG\1510_Proceso
[Nombre] FC1514_PWG                          | [Num] 1514  | [Tipo API] FC           | [Ruta] 1510_AireEsteril_&_PWG\1510_Proceso
[Nombre] FC15151_ZC_MARCHA_PARO_SEC          | [Num] 15151 | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC1530_GESTION_CAMISAS              | [Num] 1530  | [Tipo API] FC           | [Ruta] 1530_GestionCamisas
[Nombre] FC16_GESTION_SCADA                  | [Num] 16    | [Tipo API] FC           | [Ruta] 15_Scada
[Nombre] FC1600_PREP_FERM_401                | [Num] 1600  | [Tipo API] FC           | [Ruta] 1600_Fermentador401\1600_Proceso
[Nombre] FC1601_PREP_FERM_401_AUXILIARES     | [Num] 1601  | [Tipo API] FC           | [Ruta] 1600_Fermentador401\1600_Proceso
[Nombre] FC1602_PREP_FERM_401_TRANSICIONES   | [Num] 1602  | [Tipo API] FC           | [Ruta] 1600_Fermentador401\1600_Proceso
[Nombre] FC1603_PREP_FERM_401_ORDENES        | [Num] 1603  | [Tipo API] FC           | [Ruta] 1600_Fermentador401\1600_Proceso
[Nombre] FC1605_PREP_FERM_402                | [Num] 1605  | [Tipo API] FC           | [Ruta] 1605_Fermentador402\1605_Proceso
[Nombre] FC1606_PREP_FERM_402_AUXILIARES     | [Num] 1606  | [Tipo API] FC           | [Ruta] 1605_Fermentador402\1605_Proceso
[Nombre] FC1607_PREP_FERM_402_TRANSICIONES   | [Num] 1607  | [Tipo API] FC           | [Ruta] 1605_Fermentador402\1605_Proceso
[Nombre] FC1608_PREP_FERM_402_ORDENES        | [Num] 1608  | [Tipo API] FC           | [Ruta] 1605_Fermentador402\1605_Proceso
[Nombre] FC1610_PREP_FERM_403                | [Num] 1610  | [Tipo API] FC           | [Ruta] 1610_Fermentador403\1610_Proceso
[Nombre] FC1611_PREP_FERM_403_AUXILIARES     | [Num] 1611  | [Tipo API] FC           | [Ruta] 1610_Fermentador403\1610_Proceso
[Nombre] FC1612_PREP_FERM_403_TRANSICIONES   | [Num] 1612  | [Tipo API] FC           | [Ruta] 1610_Fermentador403\1610_Proceso
[Nombre] FC1613_PREP_FERM_403_ORDENES        | [Num] 1613  | [Tipo API] FC           | [Ruta] 1610_Fermentador403\1610_Proceso
[Nombre] FC1705_PWG_Z1_VA105                 | [Num] 1705  | [Tipo API] FC           | [Ruta] 1705_PWG Z1 VA105\1705_Proceso
[Nombre] FC1706_PWG_Z1_VA105_AUXILIARES      | [Num] 1706  | [Tipo API] FC           | [Ruta] 1705_PWG Z1 VA105\1705_Proceso
[Nombre] FC1707_PWG_Z1_VA105_TRANSICIONES    | [Num] 1707  | [Tipo API] FC           | [Ruta] 1705_PWG Z1 VA105\1705_Proceso
[Nombre] FC1708_PWG_Z1_VA105_ORDENES         | [Num] 1708  | [Tipo API] FC           | [Ruta] 1705_PWG Z1 VA105\1705_Proceso
[Nombre] FC1710_PWG_Z1_VM101                 | [Num] 1710  | [Tipo API] FC           | [Ruta] 1710_PWG Z1 VM101\1710_Proceso
[Nombre] FC1711_PWG_Z1_VM101_AUXILIARES      | [Num] 1711  | [Tipo API] FC           | [Ruta] 1710_PWG Z1 VM101\1710_Proceso
[Nombre] FC1712_PWG_Z1_VM101_TRANSICIONES    | [Num] 1712  | [Tipo API] FC           | [Ruta] 1710_PWG Z1 VM101\1710_Proceso
[Nombre] FC1713_PWG_Z1_VM101_ORDENES         | [Num] 1713  | [Tipo API] FC           | [Ruta] 1710_PWG Z1 VM101\1710_Proceso
[Nombre] FC1715_PWG_Z1_VB113                 | [Num] 1715  | [Tipo API] FC           | [Ruta] 1715_PWG Z1 VB113\1715_Proceso
[Nombre] FC1716_PWG_Z1_VB113_AUXILIARES      | [Num] 1716  | [Tipo API] FC           | [Ruta] 1715_PWG Z1 VB113\1715_Proceso
[Nombre] FC1717_PWG_Z1_VB113_TRANSICIONES    | [Num] 1717  | [Tipo API] FC           | [Ruta] 1715_PWG Z1 VB113\1715_Proceso
[Nombre] FC1718_PWG_Z1_VB113_ORDENES         | [Num] 1718  | [Tipo API] FC           | [Ruta] 1715_PWG Z1 VB113\1715_Proceso
[Nombre] FC1720_PWG_Z2_VA219                 | [Num] 1720  | [Tipo API] FC           | [Ruta] 1720_PWG Z2 VA219\1720_Proceso
[Nombre] FC1721_PWG_Z2_VA219_AUXILIARES      | [Num] 1721  | [Tipo API] FC           | [Ruta] 1720_PWG Z2 VA219\1720_Proceso
[Nombre] FC1722_PWG_Z2_VA219_TRANSICIONES    | [Num] 1722  | [Tipo API] FC           | [Ruta] 1720_PWG Z2 VA219\1720_Proceso
[Nombre] FC1723_PWG_Z2_VA219_ORDENES         | [Num] 1723  | [Tipo API] FC           | [Ruta] 1720_PWG Z2 VA219\1720_Proceso
[Nombre] FC1725_PWG_Z2_VM212                 | [Num] 1725  | [Tipo API] FC           | [Ruta] 1725_PWG Z2 VM212\1725_Proceso
[Nombre] FC1726_PWG_Z2_VM212_AUXILIARES      | [Num] 1726  | [Tipo API] FC           | [Ruta] 1725_PWG Z2 VM212\1725_Proceso
[Nombre] FC1727_PWG_Z2_VM212_TRANSICIONES    | [Num] 1727  | [Tipo API] FC           | [Ruta] 1725_PWG Z2 VM212\1725_Proceso
[Nombre] FC1728_PWG_Z2_VM212_ORDENES         | [Num] 1728  | [Tipo API] FC           | [Ruta] 1725_PWG Z2 VM212\1725_Proceso
[Nombre] FC1730_PWG_Z2_VA211                 | [Num] 1730  | [Tipo API] FC           | [Ruta] 1730_PWG Z2 VA211\1730_Proceso
[Nombre] FC1731_PWG_Z2_VA211_AUXILIARES      | [Num] 1731  | [Tipo API] FC           | [Ruta] 1730_PWG Z2 VA211\1730_Proceso
[Nombre] FC1732_PWG_Z2_VA211_TRANSICIONES    | [Num] 1732  | [Tipo API] FC           | [Ruta] 1730_PWG Z2 VA211\1730_Proceso
[Nombre] FC1733_PWG_Z2_VA211_ORDENES         | [Num] 1733  | [Tipo API] FC           | [Ruta] 1730_PWG Z2 VA211\1730_Proceso
[Nombre] FC1735_PWG_Z4_VA440_Z5              | [Num] 1735  | [Tipo API] FC           | [Ruta] 1735_PWG Z4 VA440_Z5\1735_Proceso
[Nombre] FC1736_PWG_Z4_VA440_Z5_AUXILIARES   | [Num] 1736  | [Tipo API] FC           | [Ruta] 1735_PWG Z4 VA440_Z5\1735_Proceso
[Nombre] FC1737_PWG_Z4_VA440_Z5_TRANSICIONES_1 | [Num] 1737  | [Tipo API] FC           | [Ruta] 1735_PWG Z4 VA440_Z5\1735_Proceso
[Nombre] FC1738_PWG_Z4_VA440_Z5_ORDENES      | [Num] 1738  | [Tipo API] FC           | [Ruta] 1735_PWG Z4 VA440_Z5\1735_Proceso
[Nombre] FC1740_PWG_Z4_VA440_Z6              | [Num] 1740  | [Tipo API] FC           | [Ruta] 1740_PWG Z4 VA440_Z6\1740_Proceso
[Nombre] FC1741_PWG_Z4_VA440_Z6_AUXILIARES   | [Num] 1741  | [Tipo API] FC           | [Ruta] 1740_PWG Z4 VA440_Z6\1740_Proceso
[Nombre] FC1742_PWG_Z4_VA440_Z6_TRANSICIONES | [Num] 1742  | [Tipo API] FC           | [Ruta] 1740_PWG Z4 VA440_Z6\1740_Proceso
[Nombre] FC1743_PWG_Z4_VA440_Z6_ORDENES      | [Num] 1743  | [Tipo API] FC           | [Ruta] 1740_PWG Z4 VA440_Z6\1740_Proceso
[Nombre] FC1745_PWG_Z4_VA444                 | [Num] 1745  | [Tipo API] FC           | [Ruta] 1745_PWG Z4 VA444\1745_Proceso
[Nombre] FC1746_PWG_Z4_VA444_AUXILIARES      | [Num] 1746  | [Tipo API] FC           | [Ruta] 1745_PWG Z4 VA444\1745_Proceso
[Nombre] FC1747_PWG_Z4_VA444_TRANSICIONES    | [Num] 1747  | [Tipo API] FC           | [Ruta] 1745_PWG Z4 VA444\1745_Proceso
[Nombre] FC1748_PWG_Z4_VA444_ORDENES         | [Num] 1748  | [Tipo API] FC           | [Ruta] 1745_PWG Z4 VA444\1745_Proceso
[Nombre] FC1750_PWG_Z4_VA445                 | [Num] 1750  | [Tipo API] FC           | [Ruta] 1750_PWG Z4 VA445\1750_Proceso
[Nombre] FC1751_PWG_Z4_VA445_AUXILIARES      | [Num] 1751  | [Tipo API] FC           | [Ruta] 1750_PWG Z4 VA445\1750_Proceso
[Nombre] FC1752_PWG_Z4_VA445_TRANSICIONES    | [Num] 1752  | [Tipo API] FC           | [Ruta] 1750_PWG Z4 VA445\1750_Proceso
[Nombre] FC1753_PWG_Z4_VA445_ORDENES         | [Num] 1753  | [Tipo API] FC           | [Ruta] 1750_PWG Z4 VA445\1750_Proceso
[Nombre] FC1755_PWG_Z4_VA446                 | [Num] 1755  | [Tipo API] FC           | [Ruta] 1755_PWG Z4 VA446\1755_Proceso
[Nombre] FC1756_PWG_Z4_VA446_AUXILIARES      | [Num] 1756  | [Tipo API] FC           | [Ruta] 1755_PWG Z4 VA446\1755_Proceso
[Nombre] FC1757_PWG_Z4_VA446_TRANSICIONES    | [Num] 1757  | [Tipo API] FC           | [Ruta] 1755_PWG Z4 VA446\1755_Proceso
[Nombre] FC1758_PWG_Z4_VA446_ORDENES         | [Num] 1758  | [Tipo API] FC           | [Ruta] 1755_PWG Z4 VA446\1755_Proceso
[Nombre] FC1760_PWG_Z5_VB504                 | [Num] 1760  | [Tipo API] FC           | [Ruta] 1760_PWG Z5 VB504\1760_Proceso
[Nombre] FC1761_PWG_Z5_VB504_AUXILIARES      | [Num] 1761  | [Tipo API] FC           | [Ruta] 1760_PWG Z5 VB504\1760_Proceso
[Nombre] FC1762_PWG_Z5_VB504_TRANSICIONES    | [Num] 1762  | [Tipo API] FC           | [Ruta] 1760_PWG Z5 VB504\1760_Proceso
[Nombre] FC1763_PWG_Z5_VB504_ORDENES         | [Num] 1763  | [Tipo API] FC           | [Ruta] 1760_PWG Z5 VB504\1760_Proceso
[Nombre] FC1765_PWG_Z6_VB611                 | [Num] 1765  | [Tipo API] FC           | [Ruta] 1765_PWG Z6 VB611\1765_Proceso
[Nombre] FC1766_PWG_Z6_VB611_AUXILIARES      | [Num] 1766  | [Tipo API] FC           | [Ruta] 1765_PWG Z6 VB611\1765_Proceso
[Nombre] FC1767_PWG_Z6_VB611_TRANSICIONES    | [Num] 1767  | [Tipo API] FC           | [Ruta] 1765_PWG Z6 VB611\1765_Proceso
[Nombre] FC1768_PWG_Z6_VB611_ORDENES         | [Num] 1768  | [Tipo API] FC           | [Ruta] 1765_PWG Z6 VB611\1765_Proceso
[Nombre] FC1770_PWG_Z6_VAD620_T601           | [Num] 1770  | [Tipo API] FC           | [Ruta] 1770_PWG Z6 VAD620_T601\1770_Proceso
[Nombre] FC1771_PWG_Z6_VAD620_T601_AUXILIARES | [Num] 1771  | [Tipo API] FC           | [Ruta] 1770_PWG Z6 VAD620_T601\1770_Proceso
[Nombre] FC1772_PWG_Z6_VAD620_T601_TRANSICIONES | [Num] 1772  | [Tipo API] FC           | [Ruta] 1770_PWG Z6 VAD620_T601\1770_Proceso
[Nombre] FC1773_PWG_Z6_VAD620_T601_ORDENES   | [Num] 1773  | [Tipo API] FC           | [Ruta] 1770_PWG Z6 VAD620_T601\1770_Proceso
[Nombre] FC1775_PWG_Z9_VB909                 | [Num] 1775  | [Tipo API] FC           | [Ruta] 1775_PWG Z9 VB909\1775_Proceso
[Nombre] FC1776_PWG_Z9_VB909_AUXILIARES      | [Num] 1776  | [Tipo API] FC           | [Ruta] 1775_PWG Z9 VB909\1775_Proceso
[Nombre] FC1777_PWG_Z9_VB909_TRANSICIONES    | [Num] 1777  | [Tipo API] FC           | [Ruta] 1775_PWG Z9 VB909\1775_Proceso
[Nombre] FC1778_PWG_Z9_VB909_ORDENES         | [Num] 1778  | [Tipo API] FC           | [Ruta] 1775_PWG Z9 VB909\1775_Proceso
[Nombre] FC1780_SPSW_Z4_VA443_Z5             | [Num] 1780  | [Tipo API] FC           | [Ruta] 1780_SPSW Z4 VA443_Z5\1780_Proceso
[Nombre] FC1781_SPSW_Z4_VA443_Z5_AUXILIARES  | [Num] 1781  | [Tipo API] FC           | [Ruta] 1780_SPSW Z4 VA443_Z5\1780_Proceso
[Nombre] FC1782_SPSW_Z4_VA443_Z5_TRANSICIONES | [Num] 1782  | [Tipo API] FC           | [Ruta] 1780_SPSW Z4 VA443_Z5\1780_Proceso
[Nombre] FC1783_SPSW_Z4_VA443_Z5_ORDENES     | [Num] 1783  | [Tipo API] FC           | [Ruta] 1780_SPSW Z4 VA443_Z5\1780_Proceso
[Nombre] FC1785_SPSW_Z4_VA443_Z6             | [Num] 1785  | [Tipo API] FC           | [Ruta] 1785_SPSW Z4 VA443_Z6\1785_Proceso
[Nombre] FC1786_SPSW_Z4_VA443_Z6_AUXILIARES  | [Num] 1786  | [Tipo API] FC           | [Ruta] 1785_SPSW Z4 VA443_Z6\1785_Proceso
[Nombre] FC1787_SPSW_Z4_VA443_Z6_TRANSICIONES | [Num] 1787  | [Tipo API] FC           | [Ruta] 1785_SPSW Z4 VA443_Z6\1785_Proceso
[Nombre] FC1788_SPSW_Z4_VA443_Z6_ORDENES     | [Num] 1788  | [Tipo API] FC           | [Ruta] 1785_SPSW Z4 VA443_Z6\1785_Proceso
[Nombre] FC1790_PWG_Z6_VAD620_T602           | [Num] 1790  | [Tipo API] FC           | [Ruta] 1790_PWG Z6 VAD620_T602\1790_Proceso
[Nombre] FC1791_PWG_Z6_VAD620_T602_AUXILIARES | [Num] 1791  | [Tipo API] FC           | [Ruta] 1790_PWG Z6 VAD620_T602\1790_Proceso
[Nombre] FC1792_PWG_Z6_VAD620_T602_TRANSICIONES | [Num] 1792  | [Tipo API] FC           | [Ruta] 1790_PWG Z6 VAD620_T602\1790_Proceso
[Nombre] FC1793_PWG_Z6_VAD620_T602_ORDENES   | [Num] 1793  | [Tipo API] FC           | [Ruta] 1790_PWG Z6 VAD620_T602\1790_Proceso
[Nombre] FC1800_ENJ_WALDNER                  | [Num] 1800  | [Tipo API] FC           | [Ruta] 1800_EnjuagueWaldner\1800 Proceso
[Nombre] FC1801_ENJ_WALDNER_AUXILIARES       | [Num] 1801  | [Tipo API] FC           | [Ruta] 1800_EnjuagueWaldner\1800 Proceso
[Nombre] FC1802_ENJ_WALDNER_TRANSICIONES     | [Num] 1802  | [Tipo API] FC           | [Ruta] 1800_EnjuagueWaldner\1800 Proceso
[Nombre] FC1803_ENJ_WALDNER_ORDENES          | [Num] 1803  | [Tipo API] FC           | [Ruta] 1800_EnjuagueWaldner\1800 Proceso
[Nombre] FC1990_ENV_TQ_MOVIL_WALDNER         | [Num] 1990  | [Tipo API] FC           | [Ruta] 1990_EnvioTqMovilWaldner_PROVISIONAL\1990 Proceso
[Nombre] FC1991_ENV_TQ_MOVIL_WALDNER_AUXILIARES | [Num] 1991  | [Tipo API] FC           | [Ruta] 1990_EnvioTqMovilWaldner_PROVISIONAL\1990 Proceso
[Nombre] FC1992_ENV_TQ_MOVIL_WALDNER_TRANSICIONES | [Num] 1992  | [Tipo API] FC           | [Ruta] 1990_EnvioTqMovilWaldner_PROVISIONAL\1990 Proceso
[Nombre] FC1993_ENV_TQ_MOVIL_WALDNER_ORDENES | [Num] 1993  | [Tipo API] FC           | [Ruta] 1990_EnvioTqMovilWaldner_PROVISIONAL\1990 Proceso
[Nombre] FC2000_ZC_ED                        | [Num] 2000  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2001_ZC_EA                        | [Num] 2001  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2005_ZC_SD                        | [Num] 2005  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2006_ZC_SA                        | [Num] 2006  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2010_ZC_V                         | [Num] 2010  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2015_ZC_M                         | [Num] 2015  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2016_ZC_M_VF                      | [Num] 2016  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2025_ZC_TOT                       | [Num] 2025  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2026_ZC_FF                        | [Num] 2026  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2027_ZC_FF_SEC                    | [Num] 2027  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2028_ZC_TON                       | [Num] 2028  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2029_ZC_TOF                       | [Num] 2029  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2030_ZC_TONR                      | [Num] 2030  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2031_ZC_TP                        | [Num] 2031  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2035_ZC_PID                       | [Num] 2035  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2036_ZC_PID_MUX                   | [Num] 2036  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2037_ZC_MEDIA                     | [Num] 2037  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2038_ZC_MEDIA_VOLUMEN             | [Num] 2038  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2039_ZC_TQ                        | [Num] 2039  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2045_ZC_TQ_AE                     | [Num] 2045  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2926_ZC_FF_INDV                   | [Num] 2926  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2927_ZC_FF_SEC_INDV               | [Num] 2927  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2928_ZC_TON_INDV                  | [Num] 2928  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2929_ZC_TOF_INDV                  | [Num] 2929  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2930_ZC_TONR_INDV                 | [Num] 2930  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2931_ZC_TP_INDV                   | [Num] 2931  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC2937_ZC_MEDIA_INDV                | [Num] 2937  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC3000_ZC_GEST_PARAMETROS           | [Num] 3000  | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC3200_GEST_PARAM                   | [Num] 3200  | [Tipo API] FC           | [Ruta] 3200_ParametrosGenerales
[Nombre] FC3201_VIS_PARAM                    | [Num] 3201  | [Tipo API] FC           | [Ruta] 3200_ParametrosGenerales
[Nombre] FC3500_GEST_PARAM                   | [Num] 3500  | [Tipo API] FC           | [Ruta] 500_CIP1\3500_Parametros
[Nombre] FC3501_CIP1_VIS_PARAMETROS          | [Num] 3501  | [Tipo API] FC           | [Ruta] 500_CIP1\3500_Parametros
[Nombre] FC4_ZC_DISPONIBILIDAD_ENTIDAD       | [Num] 4     | [Tipo API] FC           | [Ruta] ZC_Controles
[Nombre] FC4000_GEST_PARAM                   | [Num] 4000  | [Tipo API] FC           | [Ruta] 1000_EnvioEsterilizadorEstandarizador\4000_Parametros
[Nombre] FC4001_VIS_PARAM                    | [Num] 4001  | [Tipo API] FC           | [Ruta] 1000_EnvioEsterilizadorEstandarizador\4000_Parametros
[Nombre] FC4015_GEST_PARAM                   | [Num] 4015  | [Tipo API] FC           | [Ruta] 1015_EnvioEsterilizadorPasto\4015_Parametros
[Nombre] FC4016_VIS_PARAM                    | [Num] 4016  | [Tipo API] FC           | [Ruta] 1015_EnvioEsterilizadorPasto\4015_Parametros
[Nombre] FC4020_GEST_PARAM                   | [Num] 4020  | [Tipo API] FC           | [Ruta] 1020_EnvioEstandarizadorPasto\4020_Parametros
[Nombre] FC4021_VIS_PARAM                    | [Num] 4021  | [Tipo API] FC           | [Ruta] 1020_EnvioEstandarizadorPasto\4020_Parametros
[Nombre] FC4025_GEST_PARAM                   | [Num] 4025  | [Tipo API] FC           | [Ruta] 1025_EnvioEstandarizadorUF\4025_Parametros
[Nombre] FC4026_VIS_PARAM                    | [Num] 4026  | [Tipo API] FC           | [Ruta] 1025_EnvioEstandarizadorUF\4025_Parametros
[Nombre] FC4030_GEST_PARAM                   | [Num] 4030  | [Tipo API] FC           | [Ruta] 1030_EnvioUFEstandarizador\4030_Parametros
[Nombre] FC4031_VIS_PARAM                    | [Num] 4031  | [Tipo API] FC           | [Ruta] 1030_EnvioUFEstandarizador\4030_Parametros
[Nombre] FC4035_GEST_PARAM                   | [Num] 4035  | [Tipo API] FC           | [Ruta] 1035_EnvioPastoFermentadores\4035_Parametros
[Nombre] FC4036_VIS_PARAM                    | [Num] 4036  | [Tipo API] FC           | [Ruta] 1035_EnvioPastoFermentadores\4035_Parametros
[Nombre] FC4040_GEST_PARAM                   | [Num] 4040  | [Tipo API] FC           | [Ruta] 1040_EnvioPastoCubas\4040_Parametros
[Nombre] FC4041_VIS_PARAM                    | [Num] 4041  | [Tipo API] FC           | [Ruta] 1040_EnvioPastoCubas\4040_Parametros
[Nombre] FC4045_GEST_PARAM                   | [Num] 4045  | [Tipo API] FC           | [Ruta] 1045_EnvioFermentadoresUF\4045_Parametros
[Nombre] FC4046_VIS_PARAM                    | [Num] 4046  | [Tipo API] FC           | [Ruta] 1045_EnvioFermentadoresUF\4045_Parametros
[Nombre] FC4050_GEST_PARAM                   | [Num] 4050  | [Tipo API] FC           | [Ruta] 1050_EnvioPastoTqMovil\4050_Parametros
[Nombre] FC4051_VIS_PARAM                    | [Num] 4051  | [Tipo API] FC           | [Ruta] 1050_EnvioPastoTqMovil\4050_Parametros
[Nombre] FC4055_GEST_PARAM                   | [Num] 4055  | [Tipo API] FC           | [Ruta] 1055_EnvioFermentadoresMixer_Mixer\4055_Parametros
[Nombre] FC4056_VIS_PARAM                    | [Num] 4056  | [Tipo API] FC           | [Ruta] 1055_EnvioFermentadoresMixer_Mixer\4055_Parametros
[Nombre] FC4060_GEST_PARAM                   | [Num] 4060  | [Tipo API] FC           | [Ruta] 1060_EnvioFermentadoresCubas_Cubas\4060_Parametros
[Nombre] FC4061_VIS_PARAM                    | [Num] 4061  | [Tipo API] FC           | [Ruta] 1060_EnvioFermentadoresCubas_Cubas\4060_Parametros
[Nombre] FC4065_GEST_PARAM                   | [Num] 4065  | [Tipo API] FC           | [Ruta] 1065_EnvioMixEnvasado\4065_Parametros
[Nombre] FC4066_VIS_PARAM                    | [Num] 4066  | [Tipo API] FC           | [Ruta] 1065_EnvioMixEnvasado\4065_Parametros
[Nombre] FC4070_GEST_PARAM                   | [Num] 4070  | [Tipo API] FC           | [Ruta] 1070_RecuperacionCalor\4070_Parametros
[Nombre] FC4071_VIS_PARAM                    | [Num] 4071  | [Tipo API] FC           | [Ruta] 1070_RecuperacionCalor\4070_Parametros
[Nombre] FC4080_GEST_PARAM                   | [Num] 4080  | [Tipo API] FC           | [Ruta] 1080_EnvioTqMovilPasto\4080_Parametros
[Nombre] FC4081_VIS_PARAM                    | [Num] 4081  | [Tipo API] FC           | [Ruta] 1080_EnvioTqMovilPasto\4080_Parametros
[Nombre] FC4085_GEST_PARAM                   | [Num] 4085  | [Tipo API] FC           | [Ruta] 1085_EnvioFermentadores\4085_Parametros
[Nombre] FC4086_VIS_PARAM                    | [Num] 4086  | [Tipo API] FC           | [Ruta] 1085_EnvioFermentadores\4085_Parametros
[Nombre] FC4090_GEST_PARAM                   | [Num] 4090  | [Tipo API] FC           | [Ruta] 1090_EnvioFermentadoresWaldner\4090_Parametros
[Nombre] FC4091_VIS_PARAM                    | [Num] 4091  | [Tipo API] FC           | [Ruta] 1090_EnvioFermentadoresWaldner\4090_Parametros
